country_name,region_name,refresh_date,week,rank,score,percent_gain,term,category,latitude,longitude
canada,manitoba,10-04-2023,26-03-2023,7,34,250,lotto max,entertainment,50.15002545,-96.88332178
canada,new brunswick,10-04-2023,26-03-2023,7,9,250,lotto max,entertainment,45.26704185,-66.07667505
canada,new brunswick,10-04-2023,26-03-2023,4,32,250,lotto max winning numbers,entertainment,45.26704185,-66.07667505
canada,alberta,10-04-2023,26-03-2023,21,15,40,mlb scores,sports,53.01669802,-112.8166386
canada,ontario,10-04-2023,26-03-2023,21,16,40,mlb scores,sports,44.56664532,-80.84998519
canada,newfoundland and labrador,10-04-2023,26-03-2023,20,48,50,nba standings,sports,49.17440025,-57.42691878
canada,nova scotia,10-04-2023,26-03-2023,20,45,50,nba standings,sports,45.58327578,-62.63331934
canada,ontario,10-04-2023,26-03-2023,20,56,50,nba standings,sports,44.56664532,-80.84998519
canada,prince edward island,10-04-2023,26-03-2023,20,30,50,nba standings,sports,46.24928164,-63.13132512
canada,alberta,10-04-2023,26-03-2023,17,21,110,oilers,sports,53.01669802,-112.8166386
canada,british columbia,10-04-2023,26-03-2023,17,27,110,oilers,sports,49.09996035,-116.516697
canada,prince edward island,10-04-2023,26-03-2023,17,46,110,oilers,sports,46.24928164,-63.13132512
canada,manitoba,10-04-2023,26-03-2023,5,26,250,premier league,sports,50.15002545,-96.88332178
canada,new brunswick,10-04-2023,26-03-2023,5,11,250,premier league,sports,45.26704185,-66.07667505
canada,saskatchewan,10-04-2023,26-03-2023,5,21,250,premier league,sports,50.93331097,-102.7999891
canada,manitoba,10-04-2023,26-03-2023,8,5,250,psg,sports,50.15002545,-96.88332178
canada,ontario,10-04-2023,26-03-2023,8,6,250,psg,sports,44.56664532,-80.84998519
canada,newfoundland and labrador,10-04-2023,26-03-2023,22,5,40,raptors,sports,49.17440025,-57.42691878
canada,nova scotia,10-04-2023,26-03-2023,22,4,40,raptors,sports,45.58327578,-62.63331934
canada,manitoba,10-04-2023,26-03-2023,6,10,250,real madrid,sports,50.15002545,-96.88332178
canada,new brunswick,10-04-2023,26-03-2023,6,22,250,real madrid,sports,45.26704185,-66.07667505
canada,ontario,10-04-2023,26-03-2023,6,13,250,real madrid,sports,44.56664532,-80.84998519
canada,newfoundland and labrador,10-04-2023,26-03-2023,23,35,40,toronto blue jays,sports,49.17440025,-57.42691878
canada,prince edward island,10-04-2023,26-03-2023,23,26,40,toronto blue jays,sports,46.24928164,-63.13132512
canada,saskatchewan,10-04-2023,26-03-2023,23,27,40,toronto blue jays,sports,50.93331097,-102.7999891
canada,manitoba,10-04-2023,26-03-2023,15,19,130,ufc,sports,50.15002545,-96.88332178
canada,new brunswick,10-04-2023,26-03-2023,15,22,130,ufc,sports,45.26704185,-66.07667505
canada,ontario,10-04-2023,26-03-2023,15,19,130,ufc,sports,44.56664532,-80.84998519
canada,ontario,10-04-2023,26-03-2023,3,37,600,ufc tonight,sports,44.56664532,-80.84998519
canada,alberta,10-04-2023,26-03-2023,16,53,120,whl scores,sports,53.01669802,-112.8166386
canada,manitoba,10-04-2023,26-03-2023,19,30,50,blue jays,sports,50.15002545,-96.88332178
canada,saskatchewan,10-04-2023,26-03-2023,14,9,130,blue jays score,sports,50.93331097,-102.7999891
canada,ontario,10-04-2023,26-03-2023,13,15,140,david suzuki,people,44.56664532,-80.84998519
canada,manitoba,10-04-2023,26-03-2023,9,24,250,epl,sports,50.15002545,-96.88332178
canada,new brunswick,10-04-2023,26-03-2023,9,11,250,epl,sports,45.26704185,-66.07667505
canada,nova scotia,10-04-2023,26-03-2023,7,11,250,lotto max,entertainment,45.58327578,-62.63331934
canada,ontario,10-04-2023,26-03-2023,7,12,250,lotto max,entertainment,44.56664532,-80.84998519
canada,ontario,10-04-2023,26-03-2023,4,26,250,lotto max winning numbers,entertainment,44.56664532,-80.84998519
canada,saskatchewan,10-04-2023,26-03-2023,4,46,250,lotto max winning numbers,entertainment,50.93331097,-102.7999891
canada,alberta,10-04-2023,26-03-2023,20,71,50,nba standings,sports,53.01669802,-112.8166386
canada,manitoba,10-04-2023,26-03-2023,20,73,50,nba standings,sports,50.15002545,-96.88332178
canada,new brunswick,10-04-2023,26-03-2023,17,18,110,oilers,sports,45.26704185,-66.07667505
canada,british columbia,10-04-2023,26-03-2023,12,19,150,oilers game,sports,49.09996035,-116.516697
canada,alberta,10-04-2023,26-03-2023,5,33,250,premier league,sports,53.01669802,-112.8166386
canada,newfoundland and labrador,10-04-2023,26-03-2023,5,39,250,premier league,sports,49.17440025,-57.42691878
canada,nova scotia,10-04-2023,26-03-2023,8,6,250,psg,sports,45.58327578,-62.63331934
canada,saskatchewan,10-04-2023,26-03-2023,22,4,40,raptors,sports,50.93331097,-102.7999891
canada,british columbia,10-04-2023,26-03-2023,6,13,250,real madrid,sports,49.09996035,-116.516697
canada,british columbia,10-04-2023,26-03-2023,15,18,130,ufc,sports,49.09996035,-116.516697
canada,newfoundland and labrador,10-04-2023,26-03-2023,15,16,130,ufc,sports,49.17440025,-57.42691878
canada,prince edward island,10-04-2023,26-03-2023,15,27,130,ufc,sports,46.24928164,-63.13132512
canada,saskatchewan,10-04-2023,26-03-2023,15,17,130,ufc,sports,50.93331097,-102.7999891
canada,alberta,10-04-2023,26-03-2023,10,72,180,ufc 287,sports,53.01669802,-112.8166386
canada,new brunswick,10-04-2023,26-03-2023,10,39,180,ufc 287,sports,45.26704185,-66.07667505
canada,alberta,10-04-2023,26-03-2023,3,32,600,ufc tonight,sports,53.01669802,-112.8166386
canada,manitoba,10-04-2023,26-03-2023,16,47,120,whl scores,sports,50.15002545,-96.88332178
canada,ontario,10-04-2023,19-03-2023,19,13,50,blue jays,sports,44.56664532,-80.84998519
canada,british columbia,10-04-2023,19-03-2023,14,5,130,blue jays score,sports,49.09996035,-116.516697
canada,saskatchewan,10-04-2023,19-03-2023,14,13,130,blue jays score,sports,50.93331097,-102.7999891
canada,ontario,10-04-2023,19-03-2023,2,1,600,delonte west,people,44.56664532,-80.84998519
canada,alberta,10-04-2023,19-03-2023,18,19,70,edmonton oilers,sports,53.01669802,-112.8166386
canada,nova scotia,10-04-2023,19-03-2023,18,34,70,edmonton oilers,sports,45.58327578,-62.63331934
canada,ontario,10-04-2023,19-03-2023,18,18,70,edmonton oilers,sports,44.56664532,-80.84998519
canada,saskatchewan,10-04-2023,19-03-2023,9,13,250,epl,sports,50.93331097,-102.7999891
canada,newfoundland and labrador,10-04-2023,19-03-2023,7,10,250,lotto max,entertainment,49.17440025,-57.42691878
canada,new brunswick,10-04-2023,19-03-2023,21,6,40,mlb scores,sports,45.26704185,-66.07667505
canada,saskatchewan,10-04-2023,19-03-2023,21,4,40,mlb scores,sports,50.93331097,-102.7999891
canada,british columbia,10-04-2023,19-03-2023,20,77,50,nba standings,sports,49.09996035,-116.516697
canada,newfoundland and labrador,10-04-2023,19-03-2023,20,78,50,nba standings,sports,49.17440025,-57.42691878
canada,saskatchewan,10-04-2023,19-03-2023,20,59,50,nba standings,sports,50.93331097,-102.7999891
canada,british columbia,10-04-2023,19-03-2023,17,23,110,oilers,sports,49.09996035,-116.516697
canada,newfoundland and labrador,10-04-2023,19-03-2023,17,22,110,oilers,sports,49.17440025,-57.42691878
canada,northwest territories,10-04-2023,19-03-2023,17,28,110,oilers,sports,62.40005292,-110.7333291
canada,ontario,10-04-2023,19-03-2023,12,12,150,oilers game,sports,44.56664532,-80.84998519
canada,newfoundland and labrador,10-04-2023,19-03-2023,5,27,250,premier league,sports,49.17440025,-57.42691878
canada,saskatchewan,10-04-2023,19-03-2023,5,23,250,premier league,sports,50.93331097,-102.7999891
canada,alberta,10-04-2023,19-03-2023,8,13,250,psg,sports,53.01669802,-112.8166386
canada,nova scotia,10-04-2023,19-03-2023,8,8,250,psg,sports,45.58327578,-62.63331934
canada,alberta,10-04-2023,19-03-2023,6,46,250,real madrid,sports,53.01669802,-112.8166386
canada,prince edward island,10-04-2023,19-03-2023,23,7,40,toronto blue jays,sports,46.24928164,-63.13132512
canada,newfoundland and labrador,10-04-2023,19-03-2023,15,30,130,ufc,sports,49.17440025,-57.42691878
canada,alberta,10-04-2023,19-03-2023,10,58,180,ufc 287,sports,53.01669802,-112.8166386
canada,ontario,10-04-2023,19-03-2023,10,32,180,ufc 287,sports,44.56664532,-80.84998519
canada,ontario,10-04-2023,19-03-2023,3,41,600,ufc tonight,sports,44.56664532,-80.84998519
canada,alberta,10-04-2023,19-03-2023,16,44,120,whl scores,sports,53.01669802,-112.8166386
canada,nova scotia,10-04-2023,19-03-2023,16,30,120,whl scores,sports,45.58327578,-62.63331934
canada,saskatchewan,10-04-2023,19-03-2023,16,44,120,whl scores,sports,50.93331097,-102.7999891
canada,alberta,10-04-2023,19-03-2023,19,14,50,blue jays,sports,53.01669802,-112.8166386
canada,british columbia,10-04-2023,19-03-2023,19,13,50,blue jays,sports,49.09996035,-116.516697
canada,british columbia,10-04-2023,19-03-2023,13,19,140,david suzuki,people,49.09996035,-116.516697
canada,british columbia,10-04-2023,19-03-2023,18,31,70,edmonton oilers,sports,49.09996035,-116.516697
canada,new brunswick,10-04-2023,19-03-2023,18,33,70,edmonton oilers,sports,45.26704185,-66.07667505
canada,alberta,10-04-2023,19-03-2023,9,43,250,epl,sports,53.01669802,-112.8166386
canada,new brunswick,10-04-2023,19-03-2023,9,16,250,epl,sports,45.26704185,-66.07667505
canada,ontario,10-04-2023,19-03-2023,9,25,250,epl,sports,44.56664532,-80.84998519
canada,prince edward island,10-04-2023,19-03-2023,9,39,250,epl,sports,46.24928164,-63.13132512
canada,alberta,10-04-2023,19-03-2023,4,15,250,lotto max winning numbers,entertainment,53.01669802,-112.8166386
canada,british columbia,10-04-2023,19-03-2023,4,14,250,lotto max winning numbers,entertainment,49.09996035,-116.516697
canada,new brunswick,10-04-2023,19-03-2023,4,22,250,lotto max winning numbers,entertainment,45.26704185,-66.07667505
canada,ontario,10-04-2023,19-03-2023,4,25,250,lotto max winning numbers,entertainment,44.56664532,-80.84998519
canada,nova scotia,10-04-2023,19-03-2023,21,2,40,mlb scores,sports,45.58327578,-62.63331934
canada,nova scotia,10-04-2023,19-03-2023,20,40,50,nba standings,sports,45.58327578,-62.63331934
canada,nunavut,10-04-2023,19-03-2023,17,74,110,oilers,sports,68.76746684,-81.23608303
canada,british columbia,10-04-2023,19-03-2023,12,7,150,oilers game,sports,49.09996035,-116.516697
canada,saskatchewan,10-04-2023,19-03-2023,12,8,150,oilers game,sports,50.93331097,-102.7999891
canada,new brunswick,10-04-2023,19-03-2023,22,5,40,raptors,sports,45.26704185,-66.07667505
canada,newfoundland and labrador,10-04-2023,19-03-2023,22,2,40,raptors,sports,49.17440025,-57.42691878
canada,nova scotia,10-04-2023,19-03-2023,22,5,40,raptors,sports,45.58327578,-62.63331934
canada,nova scotia,10-04-2023,19-03-2023,6,44,250,real madrid,sports,45.58327578,-62.63331934
canada,new brunswick,10-04-2023,19-03-2023,23,17,40,toronto blue jays,sports,45.26704185,-66.07667505
canada,alberta,10-04-2023,19-03-2023,15,18,130,ufc,sports,53.01669802,-112.8166386
canada,british columbia,10-04-2023,19-03-2023,15,27,130,ufc,sports,49.09996035,-116.516697
canada,manitoba,10-04-2023,19-03-2023,15,25,130,ufc,sports,50.15002545,-96.88332178
canada,new brunswick,10-04-2023,19-03-2023,15,30,130,ufc,sports,45.26704185,-66.07667505
canada,nova scotia,10-04-2023,19-03-2023,15,30,130,ufc,sports,45.58327578,-62.63331934
canada,saskatchewan,10-04-2023,19-03-2023,15,20,130,ufc,sports,50.93331097,-102.7999891
canada,manitoba,10-04-2023,19-03-2023,3,31,600,ufc tonight,sports,50.15002545,-96.88332178
canada,nova scotia,10-04-2023,19-03-2023,3,63,600,ufc tonight,sports,45.58327578,-62.63331934
canada,northwest territories,10-04-2023,19-03-2023,19,18,50,blue jays,sports,62.40005292,-110.7333291
canada,prince edward island,10-04-2023,19-03-2023,19,9,50,blue jays,sports,46.24928164,-63.13132512
canada,saskatchewan,10-04-2023,19-03-2023,19,16,50,blue jays,sports,50.93331097,-102.7999891
canada,ontario,10-04-2023,19-03-2023,13,14,140,david suzuki,people,44.56664532,-80.84998519
canada,prince edward island,10-04-2023,19-03-2023,13,48,140,david suzuki,people,46.24928164,-63.13132512
canada,british columbia,10-04-2023,19-03-2023,9,26,250,epl,sports,49.09996035,-116.516697
canada,manitoba,10-04-2023,19-03-2023,9,25,250,epl,sports,50.15002545,-96.88332178
canada,newfoundland and labrador,10-04-2023,19-03-2023,11,14,160,lakers,sports,49.17440025,-57.42691878
canada,nunavut,10-04-2023,19-03-2023,11,29,160,lakers,sports,68.76746684,-81.23608303
canada,ontario,10-04-2023,19-03-2023,11,13,160,lakers,sports,44.56664532,-80.84998519
canada,saskatchewan,10-04-2023,19-03-2023,11,37,160,lakers,sports,50.93331097,-102.7999891
canada,british columbia,10-04-2023,19-03-2023,7,11,250,lotto max,entertainment,49.09996035,-116.516697
canada,new brunswick,10-04-2023,19-03-2023,7,14,250,lotto max,entertainment,45.26704185,-66.07667505
canada,ontario,10-04-2023,19-03-2023,7,9,250,lotto max,entertainment,44.56664532,-80.84998519
canada,newfoundland and labrador,10-04-2023,19-03-2023,4,8,250,lotto max winning numbers,entertainment,49.17440025,-57.42691878
canada,nova scotia,10-04-2023,19-03-2023,4,14,250,lotto max winning numbers,entertainment,45.58327578,-62.63331934
canada,saskatchewan,10-04-2023,19-03-2023,4,35,250,lotto max winning numbers,entertainment,50.93331097,-102.7999891
canada,newfoundland and labrador,10-04-2023,19-03-2023,21,4,40,mlb scores,sports,49.17440025,-57.42691878
canada,prince edward island,10-04-2023,19-03-2023,20,24,50,nba standings,sports,46.24928164,-63.13132512
canada,nova scotia,10-04-2023,19-03-2023,17,28,110,oilers,sports,45.58327578,-62.63331934
canada,ontario,10-04-2023,19-03-2023,17,16,110,oilers,sports,44.56664532,-80.84998519
canada,alberta,10-04-2023,19-03-2023,12,16,150,oilers game,sports,53.01669802,-112.8166386
canada,new brunswick,10-04-2023,19-03-2023,12,53,150,oilers game,sports,45.26704185,-66.07667505
canada,british columbia,10-04-2023,19-03-2023,5,28,250,premier league,sports,49.09996035,-116.516697
canada,manitoba,10-04-2023,19-03-2023,5,24,250,premier league,sports,50.15002545,-96.88332178
canada,new brunswick,10-04-2023,19-03-2023,5,28,250,premier league,sports,45.26704185,-66.07667505
canada,ontario,10-04-2023,19-03-2023,5,29,250,premier league,sports,44.56664532,-80.84998519
canada,prince edward island,10-04-2023,19-03-2023,5,51,250,premier league,sports,46.24928164,-63.13132512
canada,british columbia,10-04-2023,19-03-2023,8,12,250,psg,sports,49.09996035,-116.516697
canada,ontario,10-04-2023,19-03-2023,8,11,250,psg,sports,44.56664532,-80.84998519
canada,saskatchewan,10-04-2023,19-03-2023,8,20,250,psg,sports,50.93331097,-102.7999891
canada,ontario,10-04-2023,19-03-2023,22,5,40,raptors,sports,44.56664532,-80.84998519
canada,saskatchewan,10-04-2023,19-03-2023,22,4,40,raptors,sports,50.93331097,-102.7999891
canada,newfoundland and labrador,10-04-2023,19-03-2023,6,27,250,real madrid,sports,49.17440025,-57.42691878
canada,saskatchewan,10-04-2023,19-03-2023,6,61,250,real madrid,sports,50.93331097,-102.7999891
canada,newfoundland and labrador,10-04-2023,19-03-2023,23,11,40,toronto blue jays,sports,49.17440025,-57.42691878
canada,nova scotia,10-04-2023,19-03-2023,23,22,40,toronto blue jays,sports,45.58327578,-62.63331934
canada,ontario,10-04-2023,19-03-2023,15,26,130,ufc,sports,44.56664532,-80.84998519
canada,prince edward island,10-04-2023,19-03-2023,15,41,130,ufc,sports,46.24928164,-63.13132512
canada,newfoundland and labrador,10-04-2023,19-03-2023,10,54,180,ufc 287,sports,49.17440025,-57.42691878
canada,british columbia,10-04-2023,19-03-2023,3,34,600,ufc tonight,sports,49.09996035,-116.516697
canada,saskatchewan,10-04-2023,19-03-2023,3,23,600,ufc tonight,sports,50.93331097,-102.7999891
canada,british columbia,10-04-2023,19-03-2023,16,54,120,whl scores,sports,49.09996035,-116.516697
canada,manitoba,10-04-2023,19-03-2023,16,71,120,whl scores,sports,50.15002545,-96.88332178
canada,new brunswick,10-04-2023,19-03-2023,19,16,50,blue jays,sports,45.26704185,-66.07667505
canada,nova scotia,10-04-2023,19-03-2023,19,19,50,blue jays,sports,45.58327578,-62.63331934
canada,nova scotia,10-04-2023,19-03-2023,14,4,130,blue jays score,sports,45.58327578,-62.63331934
canada,nunavut,10-04-2023,19-03-2023,14,18,130,blue jays score,sports,68.76746684,-81.23608303
canada,alberta,10-04-2023,19-03-2023,13,7,140,david suzuki,people,53.01669802,-112.8166386
canada,manitoba,10-04-2023,19-03-2023,18,13,70,edmonton oilers,sports,50.15002545,-96.88332178
canada,newfoundland and labrador,10-04-2023,19-03-2023,18,13,70,edmonton oilers,sports,49.17440025,-57.42691878
canada,northwest territories,10-04-2023,19-03-2023,18,20,70,edmonton oilers,sports,62.40005292,-110.7333291
canada,alberta,10-04-2023,19-03-2023,11,24,160,lakers,sports,53.01669802,-112.8166386
canada,british columbia,10-04-2023,19-03-2023,11,22,160,lakers,sports,49.09996035,-116.516697
canada,nova scotia,10-04-2023,19-03-2023,11,18,160,lakers,sports,45.58327578,-62.63331934
canada,alberta,10-04-2023,19-03-2023,7,13,250,lotto max,entertainment,53.01669802,-112.8166386
canada,manitoba,10-04-2023,19-03-2023,7,17,250,lotto max,entertainment,50.15002545,-96.88332178
canada,saskatchewan,10-04-2023,19-03-2023,7,18,250,lotto max,entertainment,50.93331097,-102.7999891
canada,nunavut,10-04-2023,19-03-2023,4,45,250,lotto max winning numbers,entertainment,68.76746684,-81.23608303
canada,alberta,10-04-2023,19-03-2023,21,4,40,mlb scores,sports,53.01669802,-112.8166386
canada,british columbia,10-04-2023,19-03-2023,21,3,40,mlb scores,sports,49.09996035,-116.516697
canada,manitoba,10-04-2023,19-03-2023,20,51,50,nba standings,sports,50.15002545,-96.88332178
canada,ontario,10-04-2023,19-03-2023,20,41,50,nba standings,sports,44.56664532,-80.84998519
canada,alberta,10-04-2023,19-03-2023,17,17,110,oilers,sports,53.01669802,-112.8166386
canada,manitoba,10-04-2023,19-03-2023,8,12,250,psg,sports,50.15002545,-96.88332178
canada,manitoba,10-04-2023,19-03-2023,22,3,40,raptors,sports,50.15002545,-96.88332178
canada,manitoba,10-04-2023,19-03-2023,6,42,250,real madrid,sports,50.15002545,-96.88332178
canada,ontario,10-04-2023,19-03-2023,6,47,250,real madrid,sports,44.56664532,-80.84998519
canada,alberta,10-04-2023,19-03-2023,23,13,40,toronto blue jays,sports,53.01669802,-112.8166386
canada,british columbia,10-04-2023,19-03-2023,23,22,40,toronto blue jays,sports,49.09996035,-116.516697
canada,manitoba,10-04-2023,19-03-2023,23,12,40,toronto blue jays,sports,50.15002545,-96.88332178
canada,ontario,10-04-2023,19-03-2023,23,17,40,toronto blue jays,sports,44.56664532,-80.84998519
canada,nunavut,10-04-2023,19-03-2023,15,54,130,ufc,sports,68.76746684,-81.23608303
canada,british columbia,10-04-2023,19-03-2023,10,45,180,ufc 287,sports,49.09996035,-116.516697
canada,manitoba,10-04-2023,19-03-2023,19,8,50,blue jays,sports,50.15002545,-96.88332178
canada,newfoundland and labrador,10-04-2023,19-03-2023,19,15,50,blue jays,sports,49.17440025,-57.42691878
canada,ontario,10-04-2023,19-03-2023,14,3,130,blue jays score,sports,44.56664532,-80.84998519
canada,manitoba,10-04-2023,19-03-2023,1,25,800,blue jays vs angels,sports,50.15002545,-96.88332178
