country_name,region_name,refresh_date,week,rank,score,percent_gain,term,category,Country,latitude,longitude
canada,nova scotia,2023-04-10,2023-03-26,5,35,250,premier league,sports,Canada,45.58327578,-62.63331934
canada,alberta,2023-04-10,2023-03-26,22,2,40,raptors,sports,Canada,53.01669802,-112.8166386
canada,british columbia,2023-04-10,2023-03-26,22,2,40,raptors,sports,Canada,49.09996035,-116.516697
canada,manitoba,2023-04-10,2023-03-26,22,3,40,raptors,sports,Canada,50.15002545,-96.88332178
canada,new brunswick,2023-04-10,2023-03-26,22,4,40,raptors,sports,Canada,45.26704185,-66.07667505
canada,ontario,2023-04-10,2023-03-26,22,5,40,raptors,sports,Canada,44.56664532,-80.84998519
canada,alberta,2023-04-10,2023-03-26,6,8,250,real madrid,sports,Canada,53.01669802,-112.8166386
canada,alberta,2023-04-10,2023-03-26,23,27,40,toronto blue jays,sports,Canada,53.01669802,-112.8166386
canada,ontario,2023-04-10,2023-03-26,23,32,40,toronto blue jays,sports,Canada,44.56664532,-80.84998519
canada,alberta,2023-04-10,2023-03-26,15,21,130,ufc,sports,Canada,53.01669802,-112.8166386
canada,nova scotia,2023-04-10,2023-03-26,15,23,130,ufc,sports,Canada,45.58327578,-62.63331934
canada,northwest territories,2023-04-10,2023-03-26,15,47,130,ufc,sports,Canada,62.40005292,-110.7333291
canada,manitoba,2023-04-10,2023-03-26,10,28,180,ufc 287,sports,Canada,50.15002545,-96.88332178
canada,manitoba,2023-04-10,2023-03-26,3,18,600,ufc tonight,sports,Canada,50.15002545,-96.88332178
canada,new brunswick,2023-04-10,2023-03-26,19,29,50,blue jays,sports,Canada,45.26704185,-66.07667505
canada,nova scotia,2023-04-10,2023-03-26,19,30,50,blue jays,sports,Canada,45.58327578,-62.63331934
canada,northwest territories,2023-04-10,2023-03-26,19,37,50,blue jays,sports,Canada,62.40005292,-110.7333291
canada,saskatchewan,2023-04-10,2023-03-26,19,31,50,blue jays,sports,Canada,50.93331097,-102.7999891
canada,alberta,2023-04-10,2023-03-26,1,30,800,blue jays vs angels,sports,Canada,53.01669802,-112.8166386
canada,prince edward island,2023-04-10,2023-03-26,18,45,70,edmonton oilers,sports,Canada,46.24928164,-63.13132512
canada,british columbia,2023-04-10,2023-03-26,11,21,160,lakers,sports,Canada,49.09996035,-116.516697
canada,manitoba,2023-04-10,2023-03-26,11,13,160,lakers,sports,Canada,50.15002545,-96.88332178
canada,new brunswick,2023-04-10,2023-03-26,11,7,160,lakers,sports,Canada,45.26704185,-66.07667505
canada,nova scotia,2023-04-10,2023-03-26,11,30,160,lakers,sports,Canada,45.58327578,-62.63331934
canada,ontario,2023-04-10,2023-03-26,11,16,160,lakers,sports,Canada,44.56664532,-80.84998519
canada,manitoba,2023-04-10,2023-03-26,7,34,250,lotto max,entertainment,Canada,50.15002545,-96.88332178
canada,new brunswick,2023-04-10,2023-03-26,7,9,250,lotto max,entertainment,Canada,45.26704185,-66.07667505
canada,new brunswick,2023-04-10,2023-03-26,4,32,250,lotto max winning numbers,entertainment,Canada,45.26704185,-66.07667505
canada,alberta,2023-04-10,2023-03-26,21,15,40,mlb scores,sports,Canada,53.01669802,-112.8166386
canada,ontario,2023-04-10,2023-03-26,21,16,40,mlb scores,sports,Canada,44.56664532,-80.84998519
canada,newfoundland and labrador,2023-04-10,2023-03-26,20,48,50,nba standings,sports,Canada,49.17440025,-57.42691878
canada,nova scotia,2023-04-10,2023-03-26,20,45,50,nba standings,sports,Canada,45.58327578,-62.63331934
canada,ontario,2023-04-10,2023-03-26,20,56,50,nba standings,sports,Canada,44.56664532,-80.84998519
canada,prince edward island,2023-04-10,2023-03-26,20,30,50,nba standings,sports,Canada,46.24928164,-63.13132512
canada,alberta,2023-04-10,2023-03-26,17,21,110,oilers,sports,Canada,53.01669802,-112.8166386
canada,british columbia,2023-04-10,2023-03-26,17,27,110,oilers,sports,Canada,49.09996035,-116.516697
canada,prince edward island,2023-04-10,2023-03-26,17,46,110,oilers,sports,Canada,46.24928164,-63.13132512
canada,manitoba,2023-04-10,2023-03-26,5,26,250,premier league,sports,Canada,50.15002545,-96.88332178
canada,new brunswick,2023-04-10,2023-03-26,5,11,250,premier league,sports,Canada,45.26704185,-66.07667505
canada,saskatchewan,2023-04-10,2023-03-26,5,21,250,premier league,sports,Canada,50.93331097,-102.7999891
canada,manitoba,2023-04-10,2023-03-26,8,5,250,psg,sports,Canada,50.15002545,-96.88332178
canada,ontario,2023-04-10,2023-03-26,8,6,250,psg,sports,Canada,44.56664532,-80.84998519
canada,newfoundland and labrador,2023-04-10,2023-03-26,22,5,40,raptors,sports,Canada,49.17440025,-57.42691878
canada,nova scotia,2023-04-10,2023-03-26,22,4,40,raptors,sports,Canada,45.58327578,-62.63331934
canada,manitoba,2023-04-10,2023-03-26,6,10,250,real madrid,sports,Canada,50.15002545,-96.88332178
canada,new brunswick,2023-04-10,2023-03-26,6,22,250,real madrid,sports,Canada,45.26704185,-66.07667505
canada,ontario,2023-04-10,2023-03-26,6,13,250,real madrid,sports,Canada,44.56664532,-80.84998519
canada,newfoundland and labrador,2023-04-10,2023-03-26,23,35,40,toronto blue jays,sports,Canada,49.17440025,-57.42691878
canada,prince edward island,2023-04-10,2023-03-26,23,26,40,toronto blue jays,sports,Canada,46.24928164,-63.13132512
canada,saskatchewan,2023-04-10,2023-03-26,23,27,40,toronto blue jays,sports,Canada,50.93331097,-102.7999891
canada,manitoba,2023-04-10,2023-03-26,15,19,130,ufc,sports,Canada,50.15002545,-96.88332178
canada,new brunswick,2023-04-10,2023-03-26,15,22,130,ufc,sports,Canada,45.26704185,-66.07667505
canada,ontario,2023-04-10,2023-03-26,15,19,130,ufc,sports,Canada,44.56664532,-80.84998519
canada,ontario,2023-04-10,2023-03-26,3,37,600,ufc tonight,sports,Canada,44.56664532,-80.84998519
canada,alberta,2023-04-10,2023-03-26,16,53,120,whl scores,sports,Canada,53.01669802,-112.8166386
canada,manitoba,2023-04-10,2023-03-26,19,30,50,blue jays,sports,Canada,50.15002545,-96.88332178
canada,saskatchewan,2023-04-10,2023-03-26,14,9,130,blue jays score,sports,Canada,50.93331097,-102.7999891
canada,ontario,2023-04-10,2023-03-26,13,15,140,david suzuki,people,Canada,44.56664532,-80.84998519
canada,manitoba,2023-04-10,2023-03-26,9,24,250,epl,sports,Canada,50.15002545,-96.88332178
canada,new brunswick,2023-04-10,2023-03-26,9,11,250,epl,sports,Canada,45.26704185,-66.07667505
canada,nova scotia,2023-04-10,2023-03-26,7,11,250,lotto max,entertainment,Canada,45.58327578,-62.63331934
canada,ontario,2023-04-10,2023-03-26,7,12,250,lotto max,entertainment,Canada,44.56664532,-80.84998519
canada,ontario,2023-04-10,2023-03-26,4,26,250,lotto max winning numbers,entertainment,Canada,44.56664532,-80.84998519
canada,saskatchewan,2023-04-10,2023-03-26,4,46,250,lotto max winning numbers,entertainment,Canada,50.93331097,-102.7999891
canada,alberta,2023-04-10,2023-03-26,20,71,50,nba standings,sports,Canada,53.01669802,-112.8166386
canada,manitoba,2023-04-10,2023-03-26,20,73,50,nba standings,sports,Canada,50.15002545,-96.88332178
canada,new brunswick,2023-04-10,2023-03-26,17,18,110,oilers,sports,Canada,45.26704185,-66.07667505
canada,british columbia,2023-04-10,2023-03-26,12,19,150,oilers game,sports,Canada,49.09996035,-116.516697
canada,alberta,2023-04-10,2023-03-26,5,33,250,premier league,sports,Canada,53.01669802,-112.8166386
canada,newfoundland and labrador,2023-04-10,2023-03-26,5,39,250,premier league,sports,Canada,49.17440025,-57.42691878
canada,nova scotia,2023-04-10,2023-03-26,8,6,250,psg,sports,Canada,45.58327578,-62.63331934
canada,saskatchewan,2023-04-10,2023-03-26,22,4,40,raptors,sports,Canada,50.93331097,-102.7999891
canada,british columbia,2023-04-10,2023-03-26,6,13,250,real madrid,sports,Canada,49.09996035,-116.516697
canada,british columbia,2023-04-10,2023-03-26,15,18,130,ufc,sports,Canada,49.09996035,-116.516697
canada,newfoundland and labrador,2023-04-10,2023-03-26,15,16,130,ufc,sports,Canada,49.17440025,-57.42691878
canada,prince edward island,2023-04-10,2023-03-26,15,27,130,ufc,sports,Canada,46.24928164,-63.13132512
canada,saskatchewan,2023-04-10,2023-03-26,15,17,130,ufc,sports,Canada,50.93331097,-102.7999891
canada,alberta,2023-04-10,2023-03-26,10,72,180,ufc 287,sports,Canada,53.01669802,-112.8166386
canada,new brunswick,2023-04-10,2023-03-26,10,39,180,ufc 287,sports,Canada,45.26704185,-66.07667505
canada,alberta,2023-04-10,2023-03-26,3,32,600,ufc tonight,sports,Canada,53.01669802,-112.8166386
canada,manitoba,2023-04-10,2023-03-26,16,47,120,whl scores,sports,Canada,50.15002545,-96.88332178
canada,ontario,2023-04-10,2023-03-19,19,13,50,blue jays,sports,Canada,44.56664532,-80.84998519
canada,british columbia,2023-04-10,2023-03-19,14,5,130,blue jays score,sports,Canada,49.09996035,-116.516697
canada,saskatchewan,2023-04-10,2023-03-19,14,13,130,blue jays score,sports,Canada,50.93331097,-102.7999891
canada,ontario,2023-04-10,2023-03-19,2,1,600,delonte west,people,Canada,44.56664532,-80.84998519
canada,alberta,2023-04-10,2023-03-19,18,19,70,edmonton oilers,sports,Canada,53.01669802,-112.8166386
canada,nova scotia,2023-04-10,2023-03-19,18,34,70,edmonton oilers,sports,Canada,45.58327578,-62.63331934
canada,ontario,2023-04-10,2023-03-19,18,18,70,edmonton oilers,sports,Canada,44.56664532,-80.84998519
canada,saskatchewan,2023-04-10,2023-03-19,9,13,250,epl,sports,Canada,50.93331097,-102.7999891
canada,newfoundland and labrador,2023-04-10,2023-03-19,7,10,250,lotto max,entertainment,Canada,49.17440025,-57.42691878
canada,new brunswick,2023-04-10,2023-03-19,21,6,40,mlb scores,sports,Canada,45.26704185,-66.07667505
canada,saskatchewan,2023-04-10,2023-03-19,21,4,40,mlb scores,sports,Canada,50.93331097,-102.7999891
canada,british columbia,2023-04-10,2023-03-19,20,77,50,nba standings,sports,Canada,49.09996035,-116.516697
canada,newfoundland and labrador,2023-04-10,2023-03-19,20,78,50,nba standings,sports,Canada,49.17440025,-57.42691878
canada,saskatchewan,2023-04-10,2023-03-19,20,59,50,nba standings,sports,Canada,50.93331097,-102.7999891
canada,british columbia,2023-04-10,2023-03-19,17,23,110,oilers,sports,Canada,49.09996035,-116.516697
canada,newfoundland and labrador,2023-04-10,2023-03-19,17,22,110,oilers,sports,Canada,49.17440025,-57.42691878
canada,northwest territories,2023-04-10,2023-03-19,17,28,110,oilers,sports,Canada,62.40005292,-110.7333291
canada,ontario,2023-04-10,2023-03-19,12,12,150,oilers game,sports,Canada,44.56664532,-80.84998519
canada,newfoundland and labrador,2023-04-10,2023-03-19,5,27,250,premier league,sports,Canada,49.17440025,-57.42691878
canada,saskatchewan,2023-04-10,2023-03-19,5,23,250,premier league,sports,Canada,50.93331097,-102.7999891
canada,alberta,2023-04-10,2023-03-19,8,13,250,psg,sports,Canada,53.01669802,-112.8166386
canada,nova scotia,2023-04-10,2023-03-19,8,8,250,psg,sports,Canada,45.58327578,-62.63331934
canada,alberta,2023-04-10,2023-03-19,6,46,250,real madrid,sports,Canada,53.01669802,-112.8166386
canada,prince edward island,2023-04-10,2023-03-19,23,7,40,toronto blue jays,sports,Canada,46.24928164,-63.13132512
canada,newfoundland and labrador,2023-04-10,2023-03-19,15,30,130,ufc,sports,Canada,49.17440025,-57.42691878
canada,alberta,2023-04-10,2023-03-19,10,58,180,ufc 287,sports,Canada,53.01669802,-112.8166386
canada,ontario,2023-04-10,2023-03-19,10,32,180,ufc 287,sports,Canada,44.56664532,-80.84998519
canada,ontario,2023-04-10,2023-03-19,3,41,600,ufc tonight,sports,Canada,44.56664532,-80.84998519
canada,alberta,2023-04-10,2023-03-19,16,44,120,whl scores,sports,Canada,53.01669802,-112.8166386
canada,nova scotia,2023-04-10,2023-03-19,16,30,120,whl scores,sports,Canada,45.58327578,-62.63331934
canada,saskatchewan,2023-04-10,2023-03-19,16,44,120,whl scores,sports,Canada,50.93331097,-102.7999891
canada,alberta,2023-04-10,2023-03-19,19,14,50,blue jays,sports,Canada,53.01669802,-112.8166386
canada,british columbia,2023-04-10,2023-03-19,19,13,50,blue jays,sports,Canada,49.09996035,-116.516697
canada,british columbia,2023-04-10,2023-03-19,13,19,140,david suzuki,people,Canada,49.09996035,-116.516697
canada,british columbia,2023-04-10,2023-03-19,18,31,70,edmonton oilers,sports,Canada,49.09996035,-116.516697
canada,new brunswick,2023-04-10,2023-03-19,18,33,70,edmonton oilers,sports,Canada,45.26704185,-66.07667505
canada,alberta,2023-04-10,2023-03-19,9,43,250,epl,sports,Canada,53.01669802,-112.8166386
canada,new brunswick,2023-04-10,2023-03-19,9,16,250,epl,sports,Canada,45.26704185,-66.07667505
canada,ontario,2023-04-10,2023-03-19,9,25,250,epl,sports,Canada,44.56664532,-80.84998519
canada,prince edward island,2023-04-10,2023-03-19,9,39,250,epl,sports,Canada,46.24928164,-63.13132512
canada,alberta,2023-04-10,2023-03-19,4,15,250,lotto max winning numbers,entertainment,Canada,53.01669802,-112.8166386
canada,british columbia,2023-04-10,2023-03-19,4,14,250,lotto max winning numbers,entertainment,Canada,49.09996035,-116.516697
canada,new brunswick,2023-04-10,2023-03-19,4,22,250,lotto max winning numbers,entertainment,Canada,45.26704185,-66.07667505
canada,ontario,2023-04-10,2023-03-19,4,25,250,lotto max winning numbers,entertainment,Canada,44.56664532,-80.84998519
canada,nova scotia,2023-04-10,2023-03-19,21,2,40,mlb scores,sports,Canada,45.58327578,-62.63331934
canada,nova scotia,2023-04-10,2023-03-19,20,40,50,nba standings,sports,Canada,45.58327578,-62.63331934
canada,nunavut,2023-04-10,2023-03-19,17,74,110,oilers,sports,Canada,68.76746684,-81.23608303
canada,british columbia,2023-04-10,2023-03-19,12,7,150,oilers game,sports,Canada,49.09996035,-116.516697
canada,saskatchewan,2023-04-10,2023-03-19,12,8,150,oilers game,sports,Canada,50.93331097,-102.7999891
canada,new brunswick,2023-04-10,2023-03-19,22,5,40,raptors,sports,Canada,45.26704185,-66.07667505
canada,newfoundland and labrador,2023-04-10,2023-03-19,22,2,40,raptors,sports,Canada,49.17440025,-57.42691878
canada,nova scotia,2023-04-10,2023-03-19,22,5,40,raptors,sports,Canada,45.58327578,-62.63331934
canada,nova scotia,2023-04-10,2023-03-19,6,44,250,real madrid,sports,Canada,45.58327578,-62.63331934
canada,new brunswick,2023-04-10,2023-03-19,23,17,40,toronto blue jays,sports,Canada,45.26704185,-66.07667505
canada,alberta,2023-04-10,2023-03-19,15,18,130,ufc,sports,Canada,53.01669802,-112.8166386
canada,british columbia,2023-04-10,2023-03-19,15,27,130,ufc,sports,Canada,49.09996035,-116.516697
canada,manitoba,2023-04-10,2023-03-19,15,25,130,ufc,sports,Canada,50.15002545,-96.88332178
canada,new brunswick,2023-04-10,2023-03-19,15,30,130,ufc,sports,Canada,45.26704185,-66.07667505
canada,nova scotia,2023-04-10,2023-03-19,15,30,130,ufc,sports,Canada,45.58327578,-62.63331934
canada,saskatchewan,2023-04-10,2023-03-19,15,20,130,ufc,sports,Canada,50.93331097,-102.7999891
canada,manitoba,2023-04-10,2023-03-19,3,31,600,ufc tonight,sports,Canada,50.15002545,-96.88332178
canada,nova scotia,2023-04-10,2023-03-19,3,63,600,ufc tonight,sports,Canada,45.58327578,-62.63331934
canada,northwest territories,2023-04-10,2023-03-19,19,18,50,blue jays,sports,Canada,62.40005292,-110.7333291
canada,prince edward island,2023-04-10,2023-03-19,19,9,50,blue jays,sports,Canada,46.24928164,-63.13132512
canada,saskatchewan,2023-04-10,2023-03-19,19,16,50,blue jays,sports,Canada,50.93331097,-102.7999891
canada,ontario,2023-04-10,2023-03-19,13,14,140,david suzuki,people,Canada,44.56664532,-80.84998519
canada,prince edward island,2023-04-10,2023-03-19,13,48,140,david suzuki,people,Canada,46.24928164,-63.13132512
canada,british columbia,2023-04-10,2023-03-19,9,26,250,epl,sports,Canada,49.09996035,-116.516697
canada,manitoba,2023-04-10,2023-03-19,9,25,250,epl,sports,Canada,50.15002545,-96.88332178
canada,newfoundland and labrador,2023-04-10,2023-03-19,11,14,160,lakers,sports,Canada,49.17440025,-57.42691878
canada,nunavut,2023-04-10,2023-03-19,11,29,160,lakers,sports,Canada,68.76746684,-81.23608303
canada,ontario,2023-04-10,2023-03-19,11,13,160,lakers,sports,Canada,44.56664532,-80.84998519
canada,saskatchewan,2023-04-10,2023-03-19,11,37,160,lakers,sports,Canada,50.93331097,-102.7999891
canada,british columbia,2023-04-10,2023-03-19,7,11,250,lotto max,entertainment,Canada,49.09996035,-116.516697
canada,new brunswick,2023-04-10,2023-03-19,7,14,250,lotto max,entertainment,Canada,45.26704185,-66.07667505
canada,ontario,2023-04-10,2023-03-19,7,9,250,lotto max,entertainment,Canada,44.56664532,-80.84998519
canada,newfoundland and labrador,2023-04-10,2023-03-19,4,8,250,lotto max winning numbers,entertainment,Canada,49.17440025,-57.42691878
canada,nova scotia,2023-04-10,2023-03-19,4,14,250,lotto max winning numbers,entertainment,Canada,45.58327578,-62.63331934
canada,saskatchewan,2023-04-10,2023-03-19,4,35,250,lotto max winning numbers,entertainment,Canada,50.93331097,-102.7999891
canada,newfoundland and labrador,2023-04-10,2023-03-19,21,4,40,mlb scores,sports,Canada,49.17440025,-57.42691878
canada,prince edward island,2023-04-10,2023-03-19,20,24,50,nba standings,sports,Canada,46.24928164,-63.13132512
canada,nova scotia,2023-04-10,2023-03-19,17,28,110,oilers,sports,Canada,45.58327578,-62.63331934
canada,ontario,2023-04-10,2023-03-19,17,16,110,oilers,sports,Canada,44.56664532,-80.84998519
canada,alberta,2023-04-10,2023-03-19,12,16,150,oilers game,sports,Canada,53.01669802,-112.8166386
canada,new brunswick,2023-04-10,2023-03-19,12,53,150,oilers game,sports,Canada,45.26704185,-66.07667505
canada,british columbia,2023-04-10,2023-03-19,5,28,250,premier league,sports,Canada,49.09996035,-116.516697
canada,manitoba,2023-04-10,2023-03-19,5,24,250,premier league,sports,Canada,50.15002545,-96.88332178
canada,new brunswick,2023-04-10,2023-03-19,5,28,250,premier league,sports,Canada,45.26704185,-66.07667505
canada,ontario,2023-04-10,2023-03-19,5,29,250,premier league,sports,Canada,44.56664532,-80.84998519
canada,prince edward island,2023-04-10,2023-03-19,5,51,250,premier league,sports,Canada,46.24928164,-63.13132512
canada,british columbia,2023-04-10,2023-03-19,8,12,250,psg,sports,Canada,49.09996035,-116.516697
canada,ontario,2023-04-10,2023-03-19,8,11,250,psg,sports,Canada,44.56664532,-80.84998519
canada,saskatchewan,2023-04-10,2023-03-19,8,20,250,psg,sports,Canada,50.93331097,-102.7999891
canada,ontario,2023-04-10,2023-03-19,22,5,40,raptors,sports,Canada,44.56664532,-80.84998519
canada,saskatchewan,2023-04-10,2023-03-19,22,4,40,raptors,sports,Canada,50.93331097,-102.7999891
canada,newfoundland and labrador,2023-04-10,2023-03-19,6,27,250,real madrid,sports,Canada,49.17440025,-57.42691878
canada,saskatchewan,2023-04-10,2023-03-19,6,61,250,real madrid,sports,Canada,50.93331097,-102.7999891
canada,newfoundland and labrador,2023-04-10,2023-03-19,23,11,40,toronto blue jays,sports,Canada,49.17440025,-57.42691878
canada,nova scotia,2023-04-10,2023-03-19,23,22,40,toronto blue jays,sports,Canada,45.58327578,-62.63331934
canada,ontario,2023-04-10,2023-03-19,15,26,130,ufc,sports,Canada,44.56664532,-80.84998519
canada,prince edward island,2023-04-10,2023-03-19,15,41,130,ufc,sports,Canada,46.24928164,-63.13132512
canada,newfoundland and labrador,2023-04-10,2023-03-19,10,54,180,ufc 287,sports,Canada,49.17440025,-57.42691878
canada,british columbia,2023-04-10,2023-03-19,3,34,600,ufc tonight,sports,Canada,49.09996035,-116.516697
canada,saskatchewan,2023-04-10,2023-03-19,3,23,600,ufc tonight,sports,Canada,50.93331097,-102.7999891
canada,british columbia,2023-04-10,2023-03-19,16,54,120,whl scores,sports,Canada,49.09996035,-116.516697
canada,manitoba,2023-04-10,2023-03-19,16,71,120,whl scores,sports,Canada,50.15002545,-96.88332178
canada,new brunswick,2023-04-10,2023-03-19,19,16,50,blue jays,sports,Canada,45.26704185,-66.07667505
canada,nova scotia,2023-04-10,2023-03-19,19,19,50,blue jays,sports,Canada,45.58327578,-62.63331934
